material_id,bulk_modulus,kvrh,cif
1429,52.00000000000001,1.7160033436347992,"# generated using pymatgen
data_SrIn2Pt
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.54812566
_cell_length_b   5.96965041
_cell_length_c   8.01490500
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   112.39175658
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrIn2Pt
_chemical_formula_sum   'Sr2 In4 Pt2'
_cell_volume   201.20280097
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.06227462  0.12454923  0.75000000  1
  Sr  Sr1  1  0.93772538  0.87545077  0.25000000  1
  In  In2  1  0.34872627  0.69745255  0.94629679  1
  In  In3  1  0.34872627  0.69745255  0.55370321  1
  In  In4  1  0.65127373  0.30254745  0.05370321  1
  In  In5  1  0.65127373  0.30254745  0.44629679  1
  Pt  Pt6  1  0.78040340  0.56080680  0.75000000  1
  Pt  Pt7  1  0.21959660  0.43919320  0.25000000  1
"
1430,240.99999999999997,2.3820170425748683,"# generated using pymatgen
data_VPt3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.89251407
_cell_length_b   3.89251407
_cell_length_c   4.83017950
_cell_angle_alpha   113.76190055
_cell_angle_beta   113.76190050
_cell_angle_gamma   89.99999994
_symmetry_Int_Tables_number   1
_chemical_formula_structural   VPt3
_chemical_formula_sum   'V1 Pt3'
_cell_volume   60.14047367
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.00000000  0.00000000  0.00000000  1
  Pt  Pt1  1  0.25000000  0.75000000  0.50000000  1
  Pt  Pt2  1  0.75000000  0.25000000  0.50000000  1
  Pt  Pt3  1  0.50000000  0.50000000  0.00000000  1
"
1434,76.0,1.8808135922807914,"# generated using pymatgen
data_BaAu5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.94804550
_cell_length_b   5.94804550
_cell_length_c   4.53806089
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999998
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaAu5
_chemical_formula_sum   'Ba1 Au5'
_cell_volume   139.04312336
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.00000000  0.00000000  0.00000000  1
  Au  Au1  1  0.66666667  0.33333333  0.00000000  1
  Au  Au2  1  0.50000000  0.00000000  0.50000000  1
  Au  Au3  1  0.50000000  0.50000000  0.50000000  1
  Au  Au4  1  0.00000000  0.50000000  0.50000000  1
  Au  Au5  1  0.33333333  0.66666667  0.00000000  1
"
1436,148.00000000000003,2.1702617153949575,"# generated using pymatgen
data_BeAu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.72356624
_cell_length_b   4.72356624
_cell_length_c   4.72356624
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BeAu
_chemical_formula_sum   'Be4 Au4'
_cell_volume   105.39257850
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Be  Be0  1  0.15345258  0.34654742  0.65345258  1
  Be  Be1  1  0.34654742  0.65345258  0.15345258  1
  Be  Be2  1  0.65345258  0.15345258  0.34654742  1
  Be  Be3  1  0.84654742  0.84654742  0.84654742  1
  Au  Au4  1  0.84494422  0.65505578  0.34494422  1
  Au  Au5  1  0.65505578  0.34494422  0.84494422  1
  Au  Au6  1  0.34494422  0.84494422  0.65505578  1
  Au  Au7  1  0.15505578  0.15505578  0.15505578  1
"
1437,126.99999999999999,2.103803720955957,"# generated using pymatgen
data_CoSn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.30857029
_cell_length_b   5.30857029
_cell_length_c   4.23740757
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000004
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CoSn
_chemical_formula_sum   'Co3 Sn3'
_cell_volume   103.41559005
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Co  Co0  1  0.00000000  0.50000000  0.00000000  1
  Co  Co1  1  0.50000000  0.50000000  0.00000000  1
  Co  Co2  1  0.50000000  0.00000000  0.00000000  1
  Sn  Sn3  1  0.66666667  0.33333333  0.50000000  1
  Sn  Sn4  1  0.33333333  0.66666667  0.50000000  1
  Sn  Sn5  1  0.00000000  0.00000000  0.00000000  1
"
1438,217.9999999999999,2.3384564936046046,"# generated using pymatgen
data_V3Pt
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.81513762
_cell_length_b   4.81513762
_cell_length_c   4.81513762
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V3Pt
_chemical_formula_sum   'V6 Pt2'
_cell_volume   111.64161549
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.50000000  0.25000000  0.00000000  1
  V  V1  1  0.50000000  0.75000000  0.00000000  1
  V  V2  1  0.25000000  0.00000000  0.50000000  1
  V  V3  1  0.75000000  0.00000000  0.50000000  1
  V  V4  1  0.00000000  0.50000000  0.25000000  1
  V  V5  1  0.00000000  0.50000000  0.75000000  1
  Pt  Pt6  1  0.50000000  0.50000000  0.50000000  1
  Pt  Pt7  1  0.00000000  0.00000000  0.00000000  1
"
1439,56.00000000000001,1.7481880270062005,"# generated using pymatgen
data_ScIn3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.53576120
_cell_length_b   4.53576120
_cell_length_c   4.53576120
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ScIn3
_chemical_formula_sum   'Sc1 In3'
_cell_volume   93.31480329
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.00000000  0.00000000  0.00000000  1
  In  In1  1  0.00000000  0.50000000  0.50000000  1
  In  In2  1  0.50000000  0.50000000  0.00000000  1
  In  In3  1  0.50000000  0.00000000  0.50000000  1
"
1442,47.99999999999999,1.6812412373755872,"# generated using pymatgen
data_SrIn4Pd
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.64453623
_cell_length_b   7.62262861
_cell_length_c   8.96776439
_cell_angle_alpha   90.00000000
_cell_angle_beta   105.00819733
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrIn4Pd
_chemical_formula_sum   'Sr2 In8 Pd2'
_cell_volume   306.66091654
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.87593483  0.25000000  0.75186966  1
  Sr  Sr1  1  0.12406517  0.75000000  0.24813034  1
  In  In2  1  0.68532956  0.05158366  0.37065912  1
  In  In3  1  0.31467044  0.94841634  0.62934088  1
  In  In4  1  0.68532956  0.44841634  0.37065912  1
  In  In5  1  0.50000000  -0.00000000  -0.00000000  1
  In  In6  1  0.31467044  0.55158366  0.62934088  1
  In  In7  1  0.50000000  0.50000000  -0.00000000  1
  In  In8  1  0.93023614  0.75000000  0.86047228  1
  In  In9  1  0.06976386  0.25000000  0.13952772  1
  Pd  Pd10  1  0.22561205  0.25000000  0.45122409  1
  Pd  Pd11  1  0.77438795  0.75000000  0.54877591  1
"
1445,73.0,1.863322860120456,"# generated using pymatgen
data_Cd5Au3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.48836372
_cell_length_b   8.23446697
_cell_length_c   8.23446698
_cell_angle_alpha   83.62361889
_cell_angle_beta   70.53350607
_cell_angle_gamma   70.53350601
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cd5Au3
_chemical_formula_sum   'Cd10 Au6'
_cell_volume   330.81612983
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cd  Cd0  1  0.57936015  0.69589272  0.14538699  1
  Cd  Cd1  1  0.42063985  0.30410728  0.85461301  1
  Cd  Cd2  1  0.72474713  0.85461301  0.69589272  1
  Cd  Cd3  1  0.27525287  0.14538699  0.30410728  1
  Cd  Cd4  1  0.92063985  0.85461301  0.30410728  1
  Cd  Cd5  1  0.22474713  0.69589272  0.85461301  1
  Cd  Cd6  1  0.25000000  0.50000000  0.50000000  1
  Cd  Cd7  1  0.75000000  0.50000000  0.50000000  1
  Cd  Cd8  1  0.07936015  0.14538699  0.69589272  1
  Cd  Cd9  1  0.77525287  0.30410728  0.14538699  1
  Au  Au10  1  0.83462895  0.50000000  0.83074209  1
  Au  Au11  1  0.66537105  0.16925791  0.50000000  1
  Au  Au12  1  0.33462895  0.83074209  0.50000000  1
  Au  Au13  1  0.16537105  0.50000000  0.16925791  1
  Au  Au14  1  0.75000000  0.00000000  0.00000000  1
  Au  Au15  1  0.25000000  0.00000000  0.00000000  1
"
1449,144.00000000000003,2.1583624920952498,"# generated using pymatgen
data_ScRu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.21479474
_cell_length_b   3.21479474
_cell_length_c   3.21479474
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ScRu
_chemical_formula_sum   'Sc1 Ru1'
_cell_volume   33.22459894
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.50000000  0.50000000  0.50000000  1
  Ru  Ru1  1  0.00000000  0.00000000  0.00000000  1
"
1451,42.99999999999999,1.6334684555795864,"# generated using pymatgen
data_Li2GaAu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.41757022
_cell_length_b   4.41757022
_cell_length_c   4.41757021
_cell_angle_alpha   60.00000000
_cell_angle_beta   59.99999998
_cell_angle_gamma   59.99999997
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li2GaAu
_chemical_formula_sum   'Li2 Ga1 Au1'
_cell_volume   60.95865632
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.25000000  0.25000000  0.25000000  1
  Li  Li1  1  0.50000000  0.50000000  0.50000000  1
  Ga  Ga2  1  0.00000000  0.00000000  0.00000000  1
  Au  Au3  1  0.75000000  0.75000000  0.75000000  1
"
1454,89.0,1.9493900066449128,"# generated using pymatgen
data_NdInRh
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.63531097
_cell_length_b   7.63531096
_cell_length_c   4.08413773
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999999
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NdInRh
_chemical_formula_sum   'Nd3 In3 Rh3'
_cell_volume   206.19801020
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rh  Rh0  1  0.00000000  0.00000000  0.50000000  1
  Rh  Rh1  1  0.33333333  0.66666667  0.00000000  1
  Rh  Rh2  1  0.66666667  0.33333333  0.00000000  1
  In  In3  1  0.24783297  0.00000000  0.00000000  1
  In  In4  1  0.75216703  0.75216703  0.00000000  1
  In  In5  1  0.00000000  0.24783297  0.00000000  1
  Nd  Nd6  1  0.58563363  0.00000000  0.50000000  1
  Nd  Nd7  1  0.41436637  0.41436637  0.50000000  1
  Nd  Nd8  1  0.00000000  0.58563363  0.50000000  1
"
1456,72.00000000000001,1.8573324964312685,"# generated using pymatgen
data_Li2InAu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.63189752
_cell_length_b   4.63189752
_cell_length_c   4.63189752
_cell_angle_alpha   60.00000001
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000001
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li2InAu
_chemical_formula_sum   'Li2 In1 Au1'
_cell_volume   70.26868540
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.25000000  0.25000000  0.25000000  1
  Li  Li1  1  0.50000000  0.50000000  0.50000000  1
  In  In2  1  0.00000000  0.00000000  0.00000000  1
  Au  Au3  1  0.75000000  0.75000000  0.75000000  1
"
1457,118.00000000000003,2.0718820073061255,"# generated using pymatgen
data_TbCo2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.08109624
_cell_length_b   5.08109624
_cell_length_c   5.08109624
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TbCo2
_chemical_formula_sum   'Tb2 Co4'
_cell_volume   92.75925797
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tb  Tb0  1  0.75000000  0.75000000  0.75000000  1
  Tb  Tb1  1  0.00000000  0.00000000  0.00000000  1
  Co  Co2  1  0.87500000  0.37500000  0.37500000  1
  Co  Co3  1  0.37500000  0.87500000  0.37500000  1
  Co  Co4  1  0.37500000  0.37500000  0.87500000  1
  Co  Co5  1  0.37500000  0.37500000  0.37500000  1
"
1458,52.999999999999986,1.724275869600789,"# generated using pymatgen
data_Li2SbAu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.67850090
_cell_length_b   4.67850090
_cell_length_c   4.67850090
_cell_angle_alpha   60.00000001
_cell_angle_beta   59.99999999
_cell_angle_gamma   59.99999997
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li2SbAu
_chemical_formula_sum   'Li2 Sb1 Au1'
_cell_volume   72.41110156
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.25000000  0.25000000  0.25000000  1
  Li  Li1  1  0.50000000  0.50000000  0.50000000  1
  Sb  Sb2  1  0.00000000  0.00000000  0.00000000  1
  Au  Au3  1  0.75000000  0.75000000  0.75000000  1
"
1459,58.00000000000001,1.7634279935629373,"# generated using pymatgen
data_Li2SnAu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.63067721
_cell_length_b   4.63067721
_cell_length_c   4.63067721
_cell_angle_alpha   60.00000006
_cell_angle_beta   60.00000005
_cell_angle_gamma   60.00000001
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li2SnAu
_chemical_formula_sum   'Li2 Sn1 Au1'
_cell_volume   70.21316148
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.50000000  0.50000000  0.50000000  1
  Li  Li1  1  0.25000000  0.25000000  0.25000000  1
  Sn  Sn2  1  0.00000000  0.00000000  0.00000000  1
  Au  Au3  1  0.75000000  0.75000000  0.75000000  1
"
1460,64.99999999999999,1.8129133566428555,"# generated using pymatgen
data_BaGePt
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.85133653
_cell_length_b   6.85133653
_cell_length_c   6.85133653
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaGePt
_chemical_formula_sum   'Ba4 Ge4 Pt4'
_cell_volume   321.60730170
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ge  Ge0  1  0.34219341  0.65780659  0.15780659  1
  Ge  Ge1  1  0.15780659  0.34219341  0.65780659  1
  Ge  Ge2  1  0.65780659  0.15780659  0.34219341  1
  Ge  Ge3  1  0.84219341  0.84219341  0.84219341  1
  Ba  Ba4  1  0.13590241  0.13590241  0.13590241  1
  Ba  Ba5  1  0.63590241  0.36409759  0.86409759  1
  Ba  Ba6  1  0.36409759  0.86409759  0.63590241  1
  Ba  Ba7  1  0.86409759  0.63590241  0.36409759  1
  Pt  Pt8  1  0.40998080  0.40998080  0.40998080  1
  Pt  Pt9  1  0.09001920  0.59001920  0.90998080  1
  Pt  Pt10  1  0.90998080  0.09001920  0.59001920  1
  Pt  Pt11  1  0.59001920  0.90998080  0.09001920  1
"
1461,64.99999999999999,1.8129133566428555,"# generated using pymatgen
data_Sc2In
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.05846163
_cell_length_b   5.05846164
_cell_length_c   6.29980343
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000002
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sc2In
_chemical_formula_sum   'Sc4 In2'
_cell_volume   139.60293561
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.00000000  0.00000000  0.00000000  1
  Sc  Sc1  1  0.00000000  0.00000000  0.50000000  1
  Sc  Sc2  1  0.33333333  0.66666667  0.75000000  1
  Sc  Sc3  1  0.66666667  0.33333333  0.25000000  1
  In  In4  1  0.33333333  0.66666667  0.25000000  1
  In  In5  1  0.66666667  0.33333333  0.75000000  1
"
1463,89.0,1.9493900066449128,"# generated using pymatgen
data_DyGeAu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.48064434
_cell_length_b   4.48064434
_cell_length_c   7.32916360
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000002
_symmetry_Int_Tables_number   1
_chemical_formula_structural   DyGeAu
_chemical_formula_sum   'Dy2 Ge2 Au2'
_cell_volume   127.42833011
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ge  Ge0  1  0.66666667  0.33333333  0.05046148  1
  Ge  Ge1  1  0.33333333  0.66666667  0.55046148  1
  Dy  Dy2  1  0.00000000  0.00000000  0.84226372  1
  Dy  Dy3  1  0.00000000  0.00000000  0.34226372  1
  Au  Au4  1  0.66666667  0.33333333  0.63327480  1
  Au  Au5  1  0.33333333  0.66666667  0.13327480  1
"
1465,132.00000000000006,2.12057393120585,"# generated using pymatgen
data_Zr2InCo2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.30239390
_cell_length_b   7.22298805
_cell_length_c   7.22298805
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Zr2InCo2
_chemical_formula_sum   'Zr4 In2 Co4'
_cell_volume   172.29102951
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Co  Co0  1  0.00000000  0.12612066  0.37387934  1
  Co  Co1  1  0.00000000  0.62612066  0.12612066  1
  Co  Co2  1  0.00000000  0.87387934  0.62612066  1
  Co  Co3  1  0.00000000  0.37387934  0.87387934  1
  Zr  Zr4  1  0.50000000  0.16881418  0.66881418  1
  Zr  Zr5  1  0.50000000  0.33118582  0.16881418  1
  Zr  Zr6  1  0.50000000  0.66881418  0.83118582  1
  Zr  Zr7  1  0.50000000  0.83118582  0.33118582  1
  In  In8  1  0.00000000  0.00000000  0.00000000  1
  In  In9  1  0.00000000  0.50000000  0.50000000  1
"
1468,105.00000000000004,2.0211892990699383,"# generated using pymatgen
data_HfNiSn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.32362633
_cell_length_b   4.32362620
_cell_length_c   4.32362585
_cell_angle_alpha   59.99999562
_cell_angle_beta   59.99999665
_cell_angle_gamma   60.00000081
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HfNiSn
_chemical_formula_sum   'Hf1 Ni1 Sn1'
_cell_volume   57.15172941
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.00000000  0.00000000  0.00000000  1
  Ni  Ni1  1  0.25000000  0.25000000  0.25000000  1
  Sn  Sn2  1  0.50000000  0.50000000  0.50000000  1
"
1473,160.99999999999994,2.2068258760318495,"# generated using pymatgen
data_CdGaRh2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.44319308
_cell_length_b   4.44319308
_cell_length_c   4.44319308
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CdGaRh2
_chemical_formula_sum   'Cd1 Ga1 Rh2'
_cell_volume   62.02554107
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cd  Cd0  1  0.24999900  0.24999900  0.24999900  1
  Ga  Ga1  1  0.75000000  0.75000000  0.75000000  1
  Rh  Rh2  1  0.00000000  0.00000000  0.00000000  1
  Rh  Rh3  1  0.49999900  0.49999900  0.49999900  1
"
1475,66.00000000000001,1.8195439355418688,"# generated using pymatgen
data_PdPb2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.79296863
_cell_length_b   5.79296863
_cell_length_c   5.79296863
_cell_angle_alpha   105.13810412
_cell_angle_beta   105.13810418
_cell_angle_gamma   118.53574516
_symmetry_Int_Tables_number   1
_chemical_formula_structural   PdPb2
_chemical_formula_sum   'Pd2 Pb4'
_cell_volume   146.80267663
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pd  Pd0  1  0.75000000  0.75000000  0.00000000  1
  Pd  Pd1  1  0.25000000  0.25000000  0.00000000  1
  Pb  Pb2  1  0.83672125  0.66327875  0.50000000  1
  Pb  Pb3  1  0.33672125  0.83672125  0.17344250  1
  Pb  Pb4  1  0.16327875  0.33672125  0.50000000  1
  Pb  Pb5  1  0.66327875  0.16327875  0.82655750  1
"
